LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,TOTAL_BILL,TOTAL_PAYMENT,PAYMENT_BILL_RATIO,CREDIT_UTILIZATION,AVERAGE_PAYMENT,AVERAGE_BILL,MAX_PAYMENT_DELAY
130000,1,2,2,28,2,2,2,0,0,0,134505,135624,129959,93360,90040,89873,6200,0,3500,3238,3216,3207,673361,19361,0.028752778969973015,1.0346538461538461,3226.8333333333335,112226.83333333333,2
160000,2,1,1,35,-1,-1,-2,-2,-2,-2,2851,0,0,0,0,0,0,0,0,0,0,0,2851,0,0.0,0.01781875,0.0,475.1666666666667,-1
50000,2,3,1,42,0,0,0,0,0,0,44332,25913,19057,18788,18108,15256,8802,1500,2000,1000,2000,2000,141454,17302,0.12231538167884966,0.88664,2883.6666666666665,23575.666666666668,0
180000,1,1,1,45,2,2,2,0,0,0,106462,113728,98314,94552,92422,63022,10000,0,10000,3000,5000,4000,568500,32000,0.056288478452066845,0.5914555555555555,5333.333333333333,94750.0,2
220000,2,2,2,31,0,0,0,0,0,0,75451,78094,80680,81944,83963,85930,4000,4000,3000,3000,3000,3000,486062,20000,0.041147014166916976,0.34295909090909094,3333.3333333333335,81010.33333333333,0
200000,2,3,1,41,1,-1,-1,-1,0,-1,0,340,0,148,148,198,340,0,148,0,198,7296,834,7982,9.57074340527578,0.0,1330.3333333333333,139.0,1
520000,1,3,1,41,2,2,0,0,0,0,435924,366194,330211,251920,256512,262474,0,12620,8758,9047,9959,10500,1903235,50884,0.02673553187073588,0.8383153846153846,8480.666666666666,317205.8333333333,2
30000,1,2,2,46,0,0,0,0,0,2,12485,13119,13716,13598,16256,16442,1221,1208,480,3650,600,0,85616,7159,0.08361754812184638,0.4161666666666667,1193.1666666666667,14269.333333333334,2
150000,2,2,3,41,1,-2,-2,-1,-1,-1,0,0,0,3355,962,821,0,0,4026,962,821,380,5138,6189,1.2045543012845465,0.0,1031.5,856.3333333333334,1
210000,2,2,1,32,-1,-1,-1,-1,-1,-1,733,737,737,407,737,407,737,737,407,737,407,1232,3758,4257,1.1327833954230975,0.0034904761904761905,709.5,626.3333333333334,-1
50000,2,2,2,36,2,0,0,0,0,0,42380,40288,32631,29968,29092,29977,1901,1744,1027,1033,1345,1000,204336,8050,0.03939589695403649,0.8476,1341.6666666666667,34056.0,2
20000,2,2,1,37,0,0,0,0,0,0,17843,18833,17830,18184,18565,19076,1280,1276,630,653,798,581,110331,5218,0.04729405153583308,0.89215,869.6666666666666,18388.5,0
290000,1,1,1,44,-1,-1,-1,-1,-1,-1,19213,33274,17495,1528,4176,189,33548,17732,1862,4188,189,7324,75875,64843,0.8546029654036243,0.06625172413793104,10807.166666666666,12645.833333333334,-1
50000,2,2,2,32,1,-1,0,0,-1,-1,30382,45888,48599,-250,12122,3685,54608,7060,112,32132,11304,52681,140426,157897,1.1244142822554228,0.60764,26316.166666666668,23404.333333333332,1
130000,2,3,1,42,0,0,0,0,0,0,127524,127839,128380,97713,96245,95779,5051,5101,3600,3501,3800,3412,673480,24465,0.0363262457682485,0.9809538461538462,4077.5,112246.66666666667,0
60000,1,2,2,24,0,0,-1,0,0,-1,54809,-827,1188,792,0,27248,0,2188,0,0,27248,1000,83210,30436,0.3657733445499339,0.9134833333333333,5072.666666666667,13868.333333333334,0
20000,1,1,2,25,0,0,2,2,2,2,11394,14367,13844,14614,14733,14823,3600,0,1300,500,505,37,83775,5942,0.07092808116980005,0.5697,990.3333333333334,13962.5,2
160000,2,2,2,35,0,0,0,0,0,0,124459,130916,132179,135030,135656,135448,10000,5000,4854,10000,6000,4000,793688,39854,0.05021368598240115,0.77786875,6642.333333333333,132281.33333333334,0
250000,2,3,1,39,-1,-1,-1,0,-1,-1,5086,14180,49453,10989,2975,4099,14180,49453,0,2975,4099,6470,86782,77177,0.8893203659745108,0.020344,12862.833333333334,14463.666666666666,0
80000,1,3,1,38,0,0,0,0,0,0,19277,20060,20977,20695,18587,20767,1400,1306,1019,685,2500,0,120363,6910,0.05740966908435317,0.2409625,1151.6666666666667,20060.5,0
60000,2,2,1,33,0,0,0,0,0,0,54660,49907,44057,27510,28086,29119,1879,1500,1000,1019,1500,1000,233339,7898,0.0338477494118,0.911,1316.3333333333333,38889.833333333336,0
80000,1,2,2,30,0,0,0,0,0,0,13793,67840,61546,55294,40868,33420,63023,3010,3053,2013,2015,3019,272761,76133,0.27911981551614784,0.1724125,12688.833333333334,45460.166666666664,0
60000,1,2,2,25,2,2,2,0,0,0,60323,60729,56473,28603,22191,20750,2000,0,1135,1822,1500,1500,249069,7957,0.031946970518209813,1.0053833333333333,1326.1666666666667,41511.5,2
410000,1,1,1,38,-1,-1,-1,-1,-1,-1,10867,2719,0,11900,478,387,2719,0,11900,478,387,0,26351,15484,0.5876057834617282,0.02650487804878049,2580.6666666666665,4391.833333333333,-1
240000,2,1,2,34,0,0,0,0,0,0,14038,25558,26526,28082,29695,31223,12000,1500,1800,1860,1800,2000,155122,20960,0.13511945436495146,0.058491666666666664,3493.3333333333335,25853.666666666668,0
30000,1,3,2,46,3,2,0,0,0,0,13784,13277,13984,14350,14650,15156,0,1234,600,532,750,825,85201,3941,0.04625532564171782,0.4594666666666667,656.8333333333334,14200.166666666666,3
200000,2,2,2,31,0,0,0,0,-2,-2,8350,4750,5134,245,56,167,2001,1001,501,201,501,501,18702,4706,0.25163084162121696,0.04175,784.3333333333334,3117.0,0
180000,2,2,1,46,1,2,0,0,0,0,35916,30711,27555,26574,23123,30680,1711,1300,7504,1123,13000,0,174559,24638,0.14114425495104807,0.19953333333333334,4106.333333333333,29093.166666666668,2
100000,1,2,2,32,-1,0,0,0,0,0,88550,91724,94799,97861,104634,92537,5000,5000,5000,9000,10000,5000,570105,39000,0.068408451074802,0.8855,6500.0,95017.5,0
50000,2,5,2,42,0,0,0,0,0,0,50806,48798,29003,28911,28601,29215,1545,1454,1019,1039,1091,1015,215334,7163,0.033264602895966264,1.01612,1193.8333333333333,35889.0,0
60000,2,3,2,45,-1,-1,-1,-1,-1,-1,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,1876,11256,11256,1.0,0.031266666666666665,1876.0,1876.0,-1
50000,2,1,2,26,0,0,2,2,2,2,5800,8189,7909,9767,9466,11300,2500,0,2000,0,2000,400,52431,6900,0.13160153344395492,0.116,1150.0,8738.5,2
240000,2,1,1,34,-2,-1,-1,-2,-2,-2,597,6449,626,626,626,626,6507,626,626,626,626,626,9550,9637,1.009109947643979,0.0024875,1606.1666666666667,1591.6666666666667,-1
220000,2,1,2,29,0,0,0,0,0,0,47944,44914,46446,37604,15540,20330,5000,5008,7000,4000,5000,150,212778,26158,0.12293564184267171,0.21792727272727272,4359.666666666667,35463.0,0
40000,1,3,2,42,-1,2,-1,0,0,-1,1978,1415,1748,832,416,1851,3,1749,0,0,1851,0,8240,3603,0.43725728155339805,0.04945,600.5,1373.3333333333333,2
80000,2,1,2,23,0,0,0,0,-2,-2,71487,55641,24987,-600,-600,-600,2157,1500,0,0,0,0,150315,3657,0.02432890929048997,0.8935875,609.5,25052.5,0
320000,1,2,2,52,-1,-1,-1,-1,-1,-1,1122,5000,396,1176,396,396,5000,792,1176,396,396,39316,8486,47076,5.547489983502239,0.00350625,7846.0,1414.3333333333333,-1
420000,1,2,1,43,0,0,0,0,0,0,44670,60376,30099,66049,61043,62054,30253,20016,40015,30004,3000,3224,324291,126512,0.39011875136836976,0.10635714285714286,21085.333333333332,54048.5,0
500000,1,2,1,48,-1,-1,-1,-1,-1,-1,28352,35294,74846,37985,33050,22185,35465,75212,38169,33209,22289,22289,231712,226633,0.978080548266814,0.056704,37772.166666666664,38618.666666666664,-1
290000,2,2,2,24,0,0,0,0,0,0,145341,136849,122627,115857,101472,98069,7000,6000,5024,5000,5000,10000,720215,38024,0.052795345834230054,0.5011758620689655,6337.333333333333,120035.83333333333,0
190000,1,1,1,45,0,0,0,0,0,0,181814,172493,166982,155621,142439,133742,7035,6000,6000,10000,5000,5000,953091,39035,0.04095621509383679,0.9569157894736842,6505.833333333333,158848.5,0
100000,1,1,2,33,2,0,0,0,0,0,101329,103532,100485,101552,100752,100652,3900,6000,3900,4100,17000,3750,608302,38650,0.06353751919276938,1.01329,6441.666666666667,101383.66666666667,2
230000,2,2,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,8618,0,8618,0.0,0.0,1436.3333333333333,0.0,1
50000,1,2,1,36,1,3,2,0,0,2,19606,19017,18409,18823,20379,18720,0,0,1000,2000,0,1000,114954,4000,0.0347965273065748,0.39212,666.6666666666666,19159.0,3
210000,1,2,1,43,0,0,0,0,0,0,47025,45456,44048,15398,8657,3180,2300,1326,400,230,100,112136,163764,116492,0.7113407098019101,0.22392857142857142,19415.333333333332,27294.0,0
90000,2,2,2,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
480000,1,3,1,56,0,0,0,0,0,0,103497,105310,107013,106039,108188,109691,5300,5300,4000,5000,4000,5200,639738,28800,0.04501842941954363,0.21561875,4800.0,106623.0,0
120000,1,1,2,41,1,-2,-2,-1,0,0,-8,-208,-408,57392,58805,60200,0,0,58000,2000,2000,0,175773,62000,0.35272766579622583,-6.666666666666667e-05,10333.333333333334,29295.5,1
160000,1,2,2,28,1,2,2,2,2,2,162761,164692,159948,161469,162129,154704,6000,14,12000,6000,0,11318,965703,35332,0.036586818100389044,1.01725625,5888.666666666667,160950.5,2
110000,1,2,1,27,1,2,2,2,2,2,46657,48615,49519,48421,50644,51662,3000,2000,0,3000,2000,3000,295518,13000,0.043990552182946556,0.42415454545454545,2166.6666666666665,49253.0,2
260000,2,2,1,60,1,-2,-1,-1,-2,-2,-20,-20,2000,0,0,0,0,2020,0,0,0,0,1960,2020,1.030612244897959,-7.692307692307693e-05,336.6666666666667,326.6666666666667,1
80000,1,1,2,24,-1,0,-1,2,-1,0,2130,3100,173,173,3435,11962,1010,173,0,3438,10004,5500,20973,20125,0.9595670624135794,0.026625,3354.1666666666665,3495.5,2
50000,1,2,1,58,-1,-1,-1,-1,-1,-1,1956,2060,4904,2056,2515,1464,2060,4904,2056,2515,1464,1515,14955,14514,0.9705115346038115,0.03912,2419.0,2492.5,-1
50000,2,2,1,45,0,0,0,0,0,0,35116,26171,25088,21090,21749,22386,1441,1500,756,1000,1000,829,151600,6526,0.04304749340369393,0.70232,1087.6666666666667,25266.666666666668,0
100000,2,2,2,29,0,0,0,0,0,0,75012,77784,73535,72067,59495,56850,4000,3105,4069,3000,2500,2000,414743,18674,0.045025473606546705,0.75012,3112.3333333333335,69123.83333333333,0
20000,1,3,1,56,1,2,0,0,2,2,8766,8481,13318,15096,14717,16159,0,5000,2000,0,2000,0,76537,9000,0.11759018513921371,0.4383,1500.0,12756.166666666666,2
260000,2,1,1,44,1,-1,-1,-2,-1,2,0,6500,0,0,2223,2056,6500,0,0,2223,0,60934,10779,69657,6.46228778179794,0.0,11609.5,1796.5,2
680000,2,1,1,42,0,0,0,0,0,0,189514,188883,190076,181957,182226,177731,8000,9000,7000,7000,7000,7000,1110387,45000,0.040526411062089165,0.2786970588235294,7500.0,185064.5,0
50000,1,2,2,25,-1,-1,2,0,0,0,1789,50005,48731,46882,500,0,48731,0,2102,0,0,0,147907,50833,0.3436821786663241,0.03578,8472.166666666666,24651.166666666668,2
170000,2,1,2,27,0,0,0,0,0,0,118801,108980,112125,109579,107030,101130,4000,5300,3800,3880,3500,3400,657645,23880,0.03631138380129097,0.6988294117647059,3980.0,109607.5,0
210000,2,2,1,37,-1,-1,-1,0,0,0,326,326,978,652,326,0,326,978,0,0,0,652,2608,1956,0.75,0.0015523809523809524,326.0,434.6666666666667,0
500000,1,1,1,51,-2,-2,-2,-2,-2,-2,10063,10166,11579,68712,26476,8974,10395,11888,88612,26476,8974,11522,135970,157867,1.161042877105244,0.020126,26311.166666666668,22661.666666666668,-2
180000,2,1,1,45,0,0,0,2,0,0,18472,20546,24956,24262,24782,26208,2690,5100,0,1058,2000,3000,139226,13848,0.0994641805409909,0.10262222222222223,2308.0,23204.333333333332,2
340000,2,2,1,37,1,-1,-1,-1,0,-1,-653,2094,1256,845,2149,696,3254,1256,845,2000,696,696,6387,8747,1.3695005479881008,-0.0019205882352941177,1457.8333333333333,1064.5,1
160000,1,3,2,30,0,0,0,0,0,0,160388,175167,127848,96066,93974,40170,142159,3592,7317,2312,1637,1074,693613,158091,0.22792392876142747,1.002425,26348.5,115602.16666666667,0
30000,2,2,1,22,2,0,0,0,0,0,26846,27718,28067,28334,28984,14769,2000,1500,1000,800,728,1000,154718,7028,0.04542457891130961,0.8948666666666667,1171.3333333333333,25786.333333333332,2
230000,2,2,1,44,0,0,0,0,0,0,205938,209941,173679,92937,94552,76849,8476,6593,2966,3135,2956,2040,853896,26166,0.030643075971781106,0.8953826086956522,4361.0,142316.0,0
30000,1,3,2,22,2,0,0,0,0,0,28328,29505,25362,19493,5765,0,1704,1250,390,115,0,0,108453,3459,0.031894000165970514,0.9442666666666667,576.5,18075.5,2
480000,1,2,2,33,-1,-1,0,0,0,-1,57732,55379,71063,60155,66078,64958,55614,47003,30171,40282,115224,12973,375365,301267,0.8025974717941204,0.120275,50211.166666666664,62560.833333333336,0
360000,1,1,1,44,-1,-1,-1,-2,-1,-1,16731,4840,-16,-16,3267,3438,4864,0,0,3283,3455,0,28244,11602,0.41077751026766746,0.046475,1933.6666666666667,4707.333333333333,-1
500000,1,1,1,50,1,2,2,2,2,2,74850,76463,77611,78735,80430,82068,3400,3000,3000,3100,3110,0,470157,15610,0.03320167518509774,0.1497,2601.6666666666665,78359.5,2
220000,1,1,1,37,-1,-1,0,-1,-1,2,17039,7113,9574,1727,4201,622,7540,9571,1739,4918,0,24037,40276,47805,1.1869351474823717,0.07745,7967.5,6712.666666666667,2
100000,2,1,2,29,3,2,0,0,2,0,87791,85548,85391,50605,49666,50689,0,2500,5864,0,2000,2000,409690,12364,0.03017891576557885,0.87791,2060.6666666666665,68281.66666666667,3
200000,2,2,2,31,1,-2,-2,-1,-1,-2,0,0,0,1500,0,0,0,0,1500,0,0,0,1500,1500,1.0,0.0,250.0,250.0,1
200000,1,1,2,40,0,0,0,0,0,-1,193048,193926,198233,200350,200390,19959,6410,6342,4007,4008,19959,1000,1005906,41726,0.04148101313641633,0.96524,6954.333333333333,167651.0,0
90000,2,2,2,23,0,0,0,0,0,0,91653,88619,90298,91343,90887,90858,4200,4100,3307,3405,3311,6204,543658,24527,0.045114759646689644,1.0183666666666666,4087.8333333333335,90609.66666666667,0
50000,1,2,2,24,0,0,0,0,0,0,27963,28715,29381,29140,25022,29608,2001,2001,1014,1006,7004,1003,169829,14029,0.08260662195502536,0.55926,2338.1666666666665,28304.833333333332,0
80000,2,2,1,42,2,2,2,2,2,2,45691,46662,47595,48312,49392,50426,2000,2000,1800,2000,2000,1900,288078,11700,0.040614000374898464,0.5711375,1950.0,48013.0,2
260000,2,1,1,48,0,0,0,-2,-2,-2,8339,8333,0,0,0,0,5000,0,0,0,0,0,16672,5000,0.29990403071017274,0.032073076923076926,833.3333333333334,2778.6666666666665,0
80000,2,3,1,25,0,0,0,0,0,0,61943,61458,57045,50652,48476,49815,2215,1900,1800,1920,2300,1485,329389,11620,0.035277437922942176,0.7742875,1936.6666666666667,54898.166666666664,0
20000,1,1,2,23,1,-2,-2,-2,-2,-2,-348,-738,-738,-1518,-1518,-1518,0,0,0,0,0,0,-6378,0,-0.0,-0.0174,0.0,-1063.0,1
50000,1,2,2,53,1,-1,-1,-1,0,-1,0,3333,0,8796,6346,3600,3333,0,8796,1000,4000,0,22075,17129,0.7759456398640997,0.0,2854.8333333333335,3679.1666666666665,1
90000,2,1,2,29,0,0,0,0,0,0,92464,91709,92412,91297,91790,91377,3600,4331,3218,3613,3300,3519,551049,21581,0.03916348636872583,1.0273777777777777,3596.8333333333335,91841.5,0
290000,1,2,1,30,0,0,0,0,0,0,351890,254163,250180,236027,221443,198031,11000,8607,8000,8525,8476,10000,1511734,54608,0.03612275704588241,1.2134137931034483,9101.333333333334,251955.66666666666,0
20000,2,3,1,30,-2,-2,-2,-2,-2,-1,18920,20030,21408,21974,22391,27189,1700,2000,1200,1000,12000,1000,131912,18900,0.14327733640608892,0.946,3150.0,21985.333333333332,-1
230000,2,1,2,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1
360000,2,2,2,34,1,-2,-2,-1,0,0,0,1680,0,5950,6352,6563,1680,0,5950,500,317,1150,20545,9597,0.46712095400340714,0.0,1599.5,3424.1666666666665,1
50000,1,2,2,40,0,0,0,0,0,0,48331,49163,49754,19169,19480,19569,2300,2200,1000,1000,800,700,205466,8000,0.03893588233576358,0.96662,1333.3333333333333,34244.333333333336,0
80000,1,2,2,36,-2,-2,-2,-2,-2,-2,59223,26241,10387,74864,74305,0,1141,10725,74864,1486,0,0,245020,88216,0.36003591543547464,0.7402875,14702.666666666666,40836.666666666664,-2
100000,2,2,2,56,0,0,2,0,0,0,97549,102864,98969,70352,68186,68538,9300,0,2500,2700,2700,2600,506458,19800,0.03909504835544112,0.97549,3300.0,84409.66666666667,2
390000,2,1,2,28,0,0,0,0,0,0,286888,291645,277888,175268,167781,147878,11000,11000,5600,5700,5600,3400,1347348,42300,0.03139500708057606,0.7356102564102565,7050.0,224558.0,0
120000,1,2,1,52,2,0,0,0,0,0,107269,106791,105262,46605,45590,46204,4449,2731,3000,5000,3000,3000,457721,21180,0.046272729457464266,0.8939083333333333,3530.0,76286.83333333333,2
20000,2,2,2,35,1,3,2,0,0,0,20971,20360,19583,19575,16624,0,0,0,392,332,0,0,97113,724,0.007455232564126327,1.04855,120.66666666666667,16185.5,3
150000,2,2,2,24,2,2,2,-1,-1,-1,63486,66741,744,5714,809,2315,4330,3,5762,813,2318,1616,139809,14842,0.10615911708116073,0.42324,2473.6666666666665,23301.5,2
20000,1,2,1,38,0,-1,2,0,0,-2,16828,20192,19414,19606,0,0,20192,0,392,0,0,0,76040,20584,0.2706996317727512,0.8414,3430.6666666666665,12673.333333333334,2
20000,1,1,1,44,0,0,0,0,0,0,17974,32768,16057,14189,13265,12214,2000,1506,1000,800,1000,1000,106467,7306,0.06862220218471451,0.8987,1217.6666666666667,17744.5,0
250000,1,1,2,44,0,0,0,0,0,0,98727,102134,106434,107673,109780,113961,5000,6000,4500,4000,6000,4500,638709,30000,0.04696974678609508,0.394908,5000.0,106451.5,0
230000,2,2,2,25,0,0,0,0,-1,0,19225,16375,11864,10004,62349,52791,2000,2000,5000,65349,2000,2000,172608,78349,0.4539129124953652,0.08358695652173913,13058.166666666666,28768.0,0
20000,1,3,1,40,0,0,0,0,0,0,20167,37198,17858,16400,14711,18691,1308,2466,555,583,4275,973,125025,10160,0.08126374725054988,1.00835,1693.3333333333333,20837.5,0
80000,2,2,1,41,0,0,0,0,0,0,21709,22432,23693,24089,24832,25269,1378,1639,1089,1132,1000,1100,142024,7338,0.05166732383259168,0.2713625,1223.0,23670.666666666668,0
310000,2,2,2,32,0,0,0,0,0,0,51007,50644,50109,49339,49177,48754,2200,2100,1700,2000,1800,2000,299030,11800,0.03946092365314517,0.16453870967741935,1966.6666666666667,49838.333333333336,0
480000,1,1,2,49,0,0,0,0,0,0,456668,424843,325772,320760,325841,331602,14706,15377,10481,11003,11303,11329,2185486,74199,0.03395080087449656,0.9513916666666666,12366.5,364247.6666666667,0
20000,2,1,2,24,0,0,-1,-1,-2,-2,16199,0,187,-18,-18,-18,0,187,0,0,0,0,16332,187,0.01144991427871663,0.80995,31.166666666666668,2722.0,0
50000,1,3,1,22,0,0,0,0,0,0,46450,47599,48456,44546,43256,13342,2200,2016,2009,2092,1020,1018,243649,10355,0.042499661398158826,0.929,1725.8333333333333,40608.166666666664,0
190000,1,2,1,35,6,5,4,3,2,0,254951,237094,218603,202639,199480,188113,0,0,0,0,142000,7000,1300880,149000,0.11453785130065802,1.3418473684210526,24833.333333333332,216813.33333333334,6
50000,1,2,2,41,0,0,0,0,0,0,45284,43951,47169,19096,19652,18889,1844,4562,667,847,700,655,194041,9275,0.04779917646270634,0.90568,1545.8333333333333,32340.166666666668,0
50000,2,2,2,29,2,2,2,0,0,0,8281,8998,9695,11521,12331,13125,1000,1000,2000,1000,1000,1000,63951,7000,0.10945880439711654,0.16562,1166.6666666666667,10658.5,2
50000,1,2,1,38,0,0,0,0,0,0,22619,19055,20161,20553,18933,18855,2000,2000,1000,1000,1000,2000,120176,9000,0.07489016109705765,0.45238,1500.0,20029.333333333332,0
300000,2,2,1,45,-1,-1,-1,-1,0,-1,41051,70951,18911,15982,2665,57096,71277,19003,16050,2659,54394,52000,206656,215383,1.0422295989470425,0.13683666666666666,35897.166666666664,34442.666666666664,0
60000,1,2,1,33,0,0,0,0,0,0,42246,38923,32532,27780,29280,39976,2008,3004,3003,2000,1064,2000,210737,13079,0.062063140312332434,0.7041,2179.8333333333335,35122.833333333336,0
260000,1,1,2,28,1,-1,-1,-1,-1,-1,-1197,37785,3780,3202,3754,848,40000,3780,3202,4000,848,5795,48172,57625,1.196234326994935,-0.004603846153846154,9604.166666666666,8028.666666666667,1
190000,1,1,2,27,1,-1,0,0,0,0,-4370,82387,83701,85035,86482,88164,87998,3017,3029,3127,3433,3356,421399,103960,0.24670205672059023,-0.023,17326.666666666668,70233.16666666667,1
500000,1,3,3,53,0,0,0,0,0,0,415022,421996,426103,125218,126650,114473,12602,11000,4711,6000,11000,10000,1629462,55313,0.03394555994555258,0.830044,9218.833333333334,271577.0,0
300000,2,1,2,31,0,0,-1,-1,0,0,60700,33843,5045,10288,12565,6947,5000,5045,10288,5000,5000,10000,129388,40333,0.3117213342813862,0.20233333333333334,6722.166666666667,21564.666666666668,0
50000,1,2,2,43,0,0,0,0,0,0,50665,50854,47862,20246,20321,20387,1940,1407,704,730,796,520,210335,6097,0.02898709201987306,1.0133,1016.1666666666666,35055.833333333336,0
50000,2,3,1,27,-1,0,0,0,3,2,29321,30048,31396,35045,34203,34743,1503,1851,4500,0,1250,0,194756,9104,0.04674567150691121,0.58642,1517.3333333333333,32459.333333333332,3
130000,2,2,1,42,0,0,0,0,0,0,24565,22446,23245,27410,12085,9535,5000,2000,5000,3000,6000,2280,119286,23280,0.19516120919470853,0.18896153846153846,3880.0,19881.0,0
80000,1,1,1,38,-1,-1,-2,-2,-2,-2,604,0,0,0,0,0,0,0,0,0,0,0,604,0,0.0,0.00755,0.0,100.66666666666667,-1
50000,1,2,3,37,0,0,0,0,0,0,44828,43746,43122,43803,41425,42536,2005,2056,1737,1501,1797,1680,259460,10776,0.041532413474138594,0.89656,1796.0,43243.333333333336,0
50000,2,2,2,31,0,0,0,0,0,0,40019,20394,19597,17830,18397,19064,2006,1519,1000,1000,1000,1000,135301,7525,0.055616736018211245,0.80038,1254.1666666666667,22550.166666666668,0
120000,2,1,2,27,0,0,0,0,0,0,70835,59986,60779,62958,57763,53004,3000,2500,3000,2000,2000,2500,365325,15000,0.04105933073290905,0.5902916666666667,2500.0,60887.5,0
220000,2,1,2,33,-1,-1,-1,-1,-1,-1,3217,11428,16838,22237,10684,4262,11435,16876,22237,10684,4262,6500,68666,71994,1.048466489965922,0.014622727272727273,11999.0,11444.333333333334,-1
50000,2,1,2,35,0,0,0,0,0,0,51505,50581,48280,46978,46657,48233,2500,2200,2000,2000,5000,2000,292234,15700,0.05372407043670483,1.0301,2616.6666666666665,48705.666666666664,0
90000,2,1,2,29,0,0,0,0,0,0,88254,89080,89613,89532,90362,94337,4200,4000,3307,3453,6730,0,541178,21690,0.040079234558684944,0.9806,3615.0,90196.33333333333,0
360000,2,2,2,43,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,84216,0,84216,0.0,0.0,14036.0,0.0,-2
280000,2,2,1,49,0,0,-2,-1,0,-1,20650,0,0,4533,5533,65607,0,0,4533,1000,65607,2000,96323,73140,0.7593202038973038,0.07375,12190.0,16053.833333333334,0
270000,2,1,1,57,-2,-2,-2,-2,-2,-2,13559,736,316,5116,15884,10606,736,316,5116,15884,10606,1420,46217,34078,0.7373477291905576,0.050218518518518517,5679.666666666667,7702.833333333333,-2
200000,1,1,1,31,0,0,0,0,0,0,160292,119080,113723,109447,75423,22919,6036,4002,4005,3002,1002,1002,600884,19049,0.03170162627062794,0.80146,3174.8333333333335,100147.33333333333,0
80000,1,3,2,25,0,0,0,0,0,0,80493,78736,71663,57571,58485,59655,3035,3021,2300,2500,2300,2500,406603,15656,0.038504388801853404,1.0061625,2609.3333333333335,67767.16666666667,0
60000,2,1,2,34,1,-2,-1,-1,-2,-1,0,0,15798,0,0,11688,0,15798,0,0,11688,0,27486,27486,1.0,0.0,4581.0,4581.0,1
60000,2,2,2,31,0,0,0,0,0,0,58173,59626,55775,28187,28978,27119,3400,2300,1200,1200,1500,1500,257858,11100,0.043046948320393394,0.96955,1850.0,42976.333333333336,0
90000,2,1,2,28,-1,0,0,0,0,0,23940,92233,91308,53991,56032,51010,75000,5000,4300,2800,2800,3600,368514,93500,0.2537217039244099,0.266,15583.333333333334,61419.0,0
10000,2,3,3,48,0,0,0,0,0,0,7065,8148,9199,9558,9136,9392,1200,1200,500,500,500,0,52498,3900,0.07428854432549811,0.7065,650.0,8749.666666666666,0
140000,1,2,2,36,0,0,0,0,0,0,94586,92692,87696,80284,80086,81759,3519,3027,2905,3000,3000,3100,517103,18551,0.03587486438871946,0.6756142857142857,3091.8333333333335,86183.83333333333,0
