Actual_Digit,Predicted_Digit,Confidence
2,2,0.99999994
1,1,0.99955565
3,3,0.9999942
9,9,0.9990577
3,3,0.9999997
8,8,0.99999934
7,7,0.99969697
5,5,0.9999836
7,7,0.97718775
0,0,0.999577
7,7,0.99998385
4,4,0.99907684
8,8,0.99999994
8,8,0.9989948
5,5,0.9999998
0,0,0.9999692
6,6,0.99999994
6,6,0.9999991
3,3,0.99999803
7,7,0.9999717
6,6,0.9999996
9,9,0.9985162
9,9,0.99731684
4,4,0.999947
8,8,0.99980974
4,4,0.99998623
1,1,0.9999476
0,0,0.98238033
6,6,0.9999469
6,6,0.9997778
0,0,0.9999997
1,1,0.99954146
2,2,0.97268105
3,3,0.99999946
4,4,0.9999961
5,5,0.99999636
6,6,0.9999992
7,7,0.9998804
8,8,0.9996619
9,9,0.9967305
0,0,0.99999803
1,1,0.9996848
2,2,0.9999791
3,3,0.9999985
4,4,0.9999992
5,5,0.9999978
6,6,0.9999828
7,7,0.99994487
8,8,0.9999563
9,9,0.99747795
0,0,0.9999985
1,1,0.9999115
2,2,0.99933
3,3,0.9999947
4,4,0.9999967
5,5,0.9999965
6,6,0.9999998
7,7,0.9992078
8,8,0.9999946
9,9,0.9964329
7,7,0.9999984
4,4,0.9999741
0,0,0.9998038
4,4,0.9999996
0,0,0.9999979
1,1,0.99959594
7,7,0.99997777
9,9,0.99840194
5,5,0.99996763
1,1,0.9999476
4,4,0.99999994
2,2,0.9623095
8,8,0.9890873
9,9,0.9944035
4,4,0.99999994
3,3,0.99993426
7,7,0.9970137
8,8,0.999553
2,2,0.9998095
4,4,0.9999967
4,4,0.9998276
3,3,0.9999996
3,3,0.9999984
6,6,0.99999994
9,9,0.99429077
9,9,0.9945254
5,5,0.99997777
8,8,0.99999255
6,6,0.99999934
7,7,0.9999725
0,0,0.99999815
6,6,0.9999998
8,8,0.99999887
2,2,0.9993673
6,6,0.99999994
3,3,0.9999997
9,9,0.9970296
3,3,0.99999994
2,2,0.99997634
8,8,0.9490022
6,6,0.99999934
1,1,0.99991065
7,7,0.99998194
4,4,0.9999998
8,8,0.99980855
8,8,0.99999195
9,9,0.9972932
0,0,0.99999875
3,3,0.999999
3,3,0.99999994
9,9,0.99856114
0,0,0.99999195
5,5,0.99999803
2,2,0.99830556
9,9,0.9979368
4,4,0.9999942
1,1,0.9997436
0,0,0.9999979
3,3,0.9999929
7,7,0.999937
5,5,0.9999996
8,8,0.9999462
7,7,0.9999859
7,7,0.9999314
8,8,0.9999972
2,2,0.99999887
9,9,0.99588346
7,7,0.9999239
1,1,0.99993044
2,2,0.99998266
6,6,0.99999994
4,4,0.9999663
2,2,0.99513066
5,5,0.999999
2,2,0.9999414
3,3,0.9999997
6,6,0.9999979
6,6,0.9999997
5,5,0.9999805
0,0,0.9999878
0,0,0.9999499
2,2,0.9999024
8,8,0.9999971
1,1,0.99995595
6,6,0.99999934
1,1,0.9999154
0,0,0.9999804
4,4,0.9999916
3,3,0.999994
1,1,0.9999495
6,6,0.9999998
1,1,0.99993414
9,9,0.99766845
0,0,0.9999996
1,1,0.99991983
4,4,0.99990875
5,5,0.9999518
6,6,0.999264
7,7,0.9999971
8,8,0.99986553
9,9,0.9997704
1,1,0.9996055
2,2,0.9999965
3,3,0.9999998
4,4,0.99997693
5,5,0.9999557
6,6,0.9999979
7,7,0.99996084
0,0,0.99999565
1,1,0.99950725
2,2,0.9999971
3,3,0.999999
4,4,0.9999997
5,5,0.9987625
6,6,0.99934393
7,7,0.99990875
8,8,0.9994103
9,9,0.99993056
8,8,0.99942195
4,4,0.99999887
0,0,0.99999315
0,0,0.9999996
7,7,0.99976707
2,2,0.9999897
4,4,0.9999992
3,3,0.9999996
8,8,0.9907709
6,6,0.9981269
6,6,0.99282086
3,3,0.9998522
2,2,0.9967166
6,6,0.9999147
3,3,0.9999998
3,3,0.99999374
0,0,0.8635413
1,1,0.99888694
4,4,0.9999848
7,7,0.9999749
8,8,0.99938864
0,0,0.99999756
3,3,0.99999994
1,1,0.99953765
9,9,0.9989755
0,0,0.9999129
1,1,0.998934
9,9,0.9997401
1,1,0.99979496
2,2,0.99994534
7,7,0.99997073
0,0,0.9999965
1,1,0.9994897
3,3,0.9496656
8,8,0.99999017
2,2,0.99887455
9,9,0.9998019
2,2,0.9999531
7,7,0.99967873
6,6,0.99994856
5,5,0.9868395
5,5,0.9990098
9,9,0.9996376
9,9,0.9984962
8,8,0.9999992
2,2,0.99991137
9,9,0.99908257
1,1,0.9996947
3,3,0.97534525
2,2,0.96026945
3,3,0.9999959
4,4,0.9999998
3,3,0.9999936
1,1,0.999779
9,9,0.99998194
0,0,0.9999917
9,9,0.999934
3,3,0.9999979
6,6,0.9995399
8,8,0.9992938
7,7,0.9999787
0,0,0.9999923
1,1,0.99966156
0,0,0.999991
5,5,0.99998885
8,8,0.98921263
2,2,0.9999992
7,7,0.99969316
7,7,0.9968997
0,0,0.999994
1,1,0.99992484
2,2,0.9999873
3,3,0.9998691
4,4,0.99999875
5,5,0.9999986
6,6,0.99999803
7,7,0.999784
8,8,0.9999129
9,9,0.99856484
0,0,0.99999887
1,1,0.99981475
2,2,0.9999996
3,3,0.99970305
4,4,0.99997765
5,5,0.9999799
6,6,0.99999875
7,7,0.9999898
8,8,0.9995553
9,9,0.9994716
0,0,0.99999815
1,1,0.9999303
2,2,0.9999561
3,3,0.9999923
4,4,0.999981
5,5,0.99997395
6,6,0.99999994
7,7,0.99997395
8,8,0.9999544
9,9,0.9997057
1,1,0.9999127
7,7,0.999983
4,4,0.999996
8,8,0.9999946
1,1,0.99994963
5,5,0.99997085
6,6,0.99999994
5,5,0.99999887
7,7,0.99942076
2,2,0.99999744
8,8,0.999548
6,6,0.9999978
3,3,0.9999781
3,3,0.9999991
8,8,0.9999996
6,6,0.9999998
5,5,0.99988085
4,4,0.9999996
0,0,0.99989694
9,9,0.99998814
1,1,0.99972415
7,7,0.99996406
2,2,0.9999998
9,9,0.9999582
1,1,0.9999153
5,5,0.99997026
1,1,0.99974835
3,3,0.9999997
2,2,0.9999619
2,2,0.9999992
3,3,0.99998695
0,0,0.99999183
6,6,0.99999946
4,4,0.999911
3,3,0.9992511
7,7,0.9998417
6,6,0.99998385
9,9,0.9998412
0,0,0.99973893
4,4,0.99838096
8,8,0.9999766
1,1,0.99992687
4,4,0.9999853
0,0,0.9999977
6,6,0.9999992
1,1,0.9998226
2,2,0.9998986
6,6,0.99999994
9,9,0.99997085
2,2,0.99980354
2,2,0.999994
3,3,0.99994975
5,5,0.9999991
5,5,0.99996907
1,1,0.9999339
0,0,0.91992754
7,7,0.9999935
7,7,0.99979496
9,9,0.99977183
6,6,0.9999992
2,2,0.999947
9,9,0.99990433
4,4,0.9999823
7,7,0.9999668
0,0,0.999876
2,2,0.99989206
3,3,0.99999684
4,4,0.9999996
0,0,0.9999873
0,0,0.9999903
8,8,0.9999985
8,8,0.9993363
8,8,0.9999978
5,5,0.999965
1,1,0.99937445
3,3,0.9999965
7,7,0.99972904
4,4,0.99999446
9,9,0.99959
8,8,0.99999017
8,8,0.9999086
9,9,0.99836814
0,0,0.99998313
9,9,0.9997425
8,8,0.9999996
9,9,0.9964967
0,0,0.9999966
2,2,0.99859285
6,6,0.99999684
5,5,0.99997276
6,6,0.99999744
7,7,0.9997723
4,4,0.9999804
7,7,0.9992504
5,5,0.99999815
4,4,0.99679434
1,1,0.9998806
3,3,0.99999243
5,5,0.9999979
3,3,0.9999779
1,1,0.99989253
2,2,0.9999873
3,3,0.9997287
4,4,0.999523
5,5,0.9998312
6,6,0.99937886
1,1,0.99923253
2,2,0.99995416
3,3,0.9999903
4,4,0.9997269
6,6,0.99999994
0,0,0.99997467
1,1,0.99992543
2,2,0.9999985
4,4,0.98511004
5,5,0.9999955
6,6,0.9999973
7,7,0.99988824
8,8,0.9999513
1,1,0.999917
7,7,0.9988242
2,2,0.997654
4,4,0.99999076
1,1,0.99980927
4,4,0.99489963
1,1,0.999957
4,4,0.9999394
9,9,0.9948493
6,6,0.99936706
8,8,0.9999947
4,4,0.99999803
5,5,0.99850786
3,3,0.99998635
7,7,0.97070867
8,8,0.9998214
4,4,0.5948692
3,3,0.99999994
3,3,0.99999493
5,5,0.99889076
6,6,0.9999766
7,7,0.9997113
0,0,0.9999934
6,6,0.99749017
1,1,0.9999352
6,6,0.99998826
8,8,0.99988633
7,7,0.9988434
0,0,0.9998112
1,1,0.99271643
5,5,0.99987435
0,0,0.99998313
8,8,0.9999384
5,5,0.9908798
0,0,0.9999768
1,1,0.9999024
5,5,0.99992734
8,8,0.99978137
4,4,0.99996036
2,2,0.99786556
3,3,0.999999
9,9,0.9881639
7,7,0.99993604
6,6,0.99983644
9,9,0.9996198
1,1,0.9996896
9,9,0.9997637
0,0,0.9995323
6,6,0.9998474
7,7,0.9999992
1,1,0.99990684
2,2,0.99992794
3,3,0.9999997
9,9,0.9991618
2,2,0.9931909
4,4,0.96689236
5,5,0.99991447
5,5,0.999999
3,3,0.99990016
7,7,0.9997039
5,5,0.99995786
3,3,0.9999508
1,1,0.9999631
8,8,0.9989829
2,2,0.99907243
2,2,0.99825186
3,3,0.9999967
0,0,0.9999929
2,2,0.9995894
9,9,0.999712
4,4,0.9999456
9,9,0.9997077
7,7,0.99942076
0,0,0.9989972
2,2,0.94105595
7,7,0.9997871
4,4,0.9999742
9,9,0.9982632
9,9,0.9993998
2,2,0.9999812
5,5,0.99850595
9,9,0.9998045
8,8,0.9999073
3,3,0.9999998
8,8,0.99998957
6,6,0.99998385
7,7,0.99984145
0,0,0.99913967
0,0,0.9999966
1,1,0.99966455
2,2,0.99998814
3,3,0.99998695
4,4,0.99996704
5,5,0.9965127
6,6,0.99999076
7,7,0.9999967
8,8,0.98876417
9,9,0.99955624
0,0,0.9999977
1,1,0.9996192
2,2,0.9992564
3,3,0.9998804
4,4,0.9998829
5,5,0.99997574
6,6,0.9999241
7,7,0.9998905
8,8,0.9995032
9,9,0.99921733
0,0,0.9999979
1,1,0.99967456
2,2,0.99931735
3,3,0.9999024
4,4,0.99830055
5,5,0.9995341
6,6,0.99998146
7,7,0.99907124
8,8,0.99977064
9,9,0.9992442
0,0,0.9999978
0,0,0.99999815
7,7,0.9832676
2,2,0.99800754
6,6,0.99999946
5,5,0.9998867
5,5,0.9999692
3,3,0.9999977
7,7,0.9998064
8,8,0.9966555
6,6,0.99999636
6,6,0.9999967
6,6,0.9999991
6,6,0.9999842
4,4,0.9998386
3,3,0.9999834
8,8,0.94788164
8,8,0.9978663
3,3,0.9999965
0,0,0.9999897
1,1,0.99831027
9,9,0.99978185
0,0,0.9997928
5,5,0.99997705
4,4,0.9985381
1,1,0.99981785
9,9,0.999462
1,1,0.99996823
2,2,0.9999196
7,7,0.99980664
0,0,0.99999684
1,1,0.99971485
3,3,0.99996334
8,8,0.9986627
2,2,0.99998003
9,9,0.9997262
2,2,0.9997456
7,7,0.98322153
4,4,0.9637331
2,2,0.99996
6,6,0.99999875
5,5,0.99987054
5,5,0.9999669
9,9,0.997915
9,9,0.9899655
1,1,0.9999568
1,1,0.99968827
5,5,0.99998015
7,7,0.99908876
6,6,0.9999991
8,8,0.999373
2,2,0.99908185
9,9,0.9986589
4,4,0.9999973
3,3,0.9999998
1,1,0.9999375
9,9,0.9980098
0,0,0.99998564
9,9,0.99918264
3,3,0.999577
6,6,0.9999998
8,8,0.99947196
7,7,0.9999921
0,0,0.9999909
1,1,0.9999377
0,0,0.99999934
5,5,0.99999315
8,8,0.9921243
2,2,0.99922293
7,7,0.999147
7,7,0.9786327
0,0,0.9999997
1,1,0.99991685
2,2,0.99999994
3,3,0.9999818
4,4,0.99999875
5,5,0.999999
6,6,0.9999991
7,7,0.9999997
8,8,0.99999994
9,9,0.9995257
0,0,0.9999997
1,1,0.9999438
2,2,0.9962897
3,3,0.9999818
4,4,0.99999934
5,5,0.99999756
8,8,0.99999946
9,9,0.9999897
0,0,0.9999992
1,1,0.999888
2,2,0.9998922
3,3,0.999999
4,4,0.9999992
5,5,0.9999704
6,6,0.99999815
7,7,0.9999997
8,8,0.9999998
9,9,0.9945671
2,2,0.999994
1,1,0.99931544
2,2,0.9993555
1,1,0.9996573
3,3,0.9999761
9,9,0.99964833
9,9,0.997786
8,8,0.9999992
5,5,0.99999934
3,3,0.9999483
7,7,0.9999997
0,0,0.99999946
7,7,0.9999985
7,7,0.9999953
5,5,0.9999694
7,7,0.99999183
9,9,0.9835426
9,9,0.9994902
4,4,0.99999875
7,7,0.99999756
0,0,0.9999997
3,3,0.9998112
4,4,0.99997884
1,1,0.9997871
5,5,0.999996
8,8,0.9999998
1,1,0.9998164
4,4,0.9999986
8,8,0.9999997
4,4,0.9999986
1,1,0.9996666
8,8,0.99999994
6,6,0.99999994
6,6,0.9999985
4,4,0.99999887
6,6,0.999999
0,0,0.9988362
5,5,0.9975258
5,5,0.9996317
3,3,0.99999744
3,3,0.9999178
5,5,0.9998205
7,7,0.999996
2,2,0.999999
5,5,0.9998842
9,9,0.9980578
6,6,0.99999994
9,9,0.99929905
2,2,0.97795546
6,6,0.99999994
2,2,0.99999994
1,1,0.99995095
2,2,0.9999091
0,0,0.9999997
8,8,0.99946177
3,3,0.9999599
8,8,0.9999699
3,3,0.99896955
0,0,0.9999991
8,8,0.99995416
7,7,0.9999972
4,4,0.99999887
9,9,0.9948447
5,5,0.9999259
0,0,0.99999994
9,9,0.99974
7,7,0.99997777
0,0,0.999963
0,0,0.99999887
4,4,0.9999972
6,6,0.99999994
0,0,0.99999696
9,9,0.9991806
1,1,0.99963135
6,6,0.99999994
2,2,0.99999756
7,7,0.999991
6,6,0.9999998
8,8,0.99993664
3,3,0.99999577
5,5,0.99999505
2,2,0.99999994
1,1,0.99992293
8,8,0.99999195
3,3,0.9999986
8,8,0.9972364
6,6,0.99999994
1,1,0.99987006
0,0,0.9999997
2,2,0.99977183
1,1,0.999903
4,4,0.9999941
0,0,0.9999985
1,1,0.9916089
2,2,0.9992608
3,3,0.9999729
4,4,0.99996406
5,5,0.99867487
6,6,0.9999867
7,7,0.99937826
8,8,0.9989237
9,9,0.9773938
0,0,0.9999996
1,1,0.9986128
2,2,0.99999017
3,3,0.99999887
4,4,0.99999934
5,5,0.99999815
6,6,0.9999946
7,7,0.99993545
8,8,0.9999996
9,9,0.99403274
0,0,0.99999624
1,1,0.9994112
2,2,0.9996337
3,3,0.9999997
4,4,0.99999017
5,5,0.9999997
6,6,0.99999994
7,7,0.99971426
8,8,0.9999824
9,9,0.9965108
7,7,0.9998071
6,6,0.9999998
4,4,0.9999991
7,7,0.9998837
6,6,0.99999994
2,2,0.9999884
3,3,0.99998456
4,4,0.99995893
8,8,0.99999684
7,7,0.99999386
8,8,0.9999997
6,6,0.99999696
9,9,0.9989855
8,8,0.9999953
3,3,0.99999696
2,2,0.9994019
2,2,0.99989885
8,8,0.9999967
4,4,0.99994415
8,8,0.99999946
5,5,0.9998961
6,6,0.9999997
5,5,0.9996126
0,0,0.9999992
2,2,0.99982905
0,0,0.9999972
1,1,0.99016494
1,1,0.99924064
2,2,0.99999875
9,9,0.99974024
6,6,0.9999998
8,8,0.9999749
2,2,0.999999
1,1,0.99466026
0,0,0.999994
6,6,0.99999994
5,5,0.9999867
2,2,0.99998885
9,9,0.9993587
7,7,0.99937457
5,5,0.9999706
3,3,0.999989
9,9,0.9980283
3,3,0.9976701
7,7,0.9998596
1,1,0.99812084
8,8,0.99988383
3,3,0.99996203
8,8,0.99999815
1,1,0.99865574
9,9,0.9991025
5,5,0.9999985
5,5,0.99999505
0,0,0.99998814
1,1,0.9980567
1,1,0.9742628
9,9,0.97520363
8,8,0.9999996
2,2,0.9999663
6,6,0.9999997
0,0,0.99999624
4,4,0.99999183
5,5,0.9999959
0,0,0.9999854
3,3,0.9986079
1,1,0.99366
8,8,0.99989206
6,6,0.9999985
7,7,0.9999723
5,5,0.9999626
9,9,0.99998504
9,9,0.99953395
3,3,0.99998194
0,0,0.9999946
3,3,0.99999005
1,1,0.99991924
4,4,0.9999997
4,4,0.99997836
0,0,0.9999996
4,4,0.9999997
9,9,0.982383
0,0,0.99988264
1,1,0.955164
2,2,0.9998691
3,3,0.9944379
5,5,0.98524547
6,6,0.99999875
7,7,0.99948007
8,8,0.9168844
0,0,0.99998647
1,1,0.9513517
2,2,0.99998873
3,3,0.9763047
5,5,0.9996853
6,6,0.99991864
7,7,0.999725
8,8,0.991089
9,9,0.9990259
0,0,0.99997276
1,1,0.8429388
2,2,0.9996736
3,3,0.99846965
5,5,0.99993116
6,6,0.9997926
7,7,0.99991065
8,8,0.9987194
9,9,0.99540406
9,9,0.99994665
7,7,0.99952453
0,0,0.9999866
9,9,0.9994465
0,0,0.9996706
1,1,0.9980967
5,5,0.9997623
8,8,0.999942
8,8,0.99985075
0,0,0.99998575
9,9,0.99675655
3,3,0.99921054
2,2,0.999768
7,7,0.9997568
8,8,0.9999953
4,4,0.99998933
6,6,0.9999904
1,1,0.9999613
0,0,0.999996
4,4,0.99999195
9,9,0.99942124
4,4,0.99999243
2,2,0.99984074
0,0,0.99984837
5,5,0.99970293
0,0,0.99999243
1,1,0.99982166
6,6,0.9999754
9,9,0.99902195
3,3,0.99952656
2,2,0.9992179
9,9,0.9996983
1,1,0.99801016
6,6,0.99997646
0,0,0.9994179
1,1,0.86414087
1,1,0.98632956
8,8,0.999924
7,7,0.9872523
7,7,0.99892145
6,6,0.9999861
3,3,0.99735916
6,6,0.9999916
0,0,0.99978805
7,7,0.9992671
2,2,0.99992234
4,4,0.9998741
1,1,0.99861723
7,7,0.997559
0,0,0.99985814
6,6,0.9999264
7,7,0.9204382
1,1,0.9786094
2,2,0.9999849
5,5,0.9991583
8,8,0.9998698
1,1,0.99004596
8,8,0.9907983
2,2,0.9999936
8,8,0.9998598
7,7,0.99920386
6,6,0.999773
8,8,0.99994165
7,7,0.9741837
1,1,0.858781
6,6,0.9999946
2,2,0.99999803
9,9,0.9999495
3,3,0.9999899
0,0,0.9999965
1,1,0.9981715
2,2,0.99999446
3,3,0.9999967
4,4,0.999991
5,5,0.9999965
6,6,0.999999
7,7,0.99998456
8,8,0.9999731
9,9,0.9995486
0,0,0.9999855
1,1,0.99990374
2,2,0.99567497
3,3,0.99988025
4,4,0.99994403
5,5,0.9999967
6,6,0.99999887
7,7,0.99998015
8,8,0.9998388
9,9,0.99937624
0,0,0.9999997
1,1,0.9995552
2,2,0.9999972
3,3,0.99999994
4,4,0.9999754
5,5,0.9999984
6,6,0.99999994
7,7,0.9999847
8,8,0.99999243
9,9,0.99978614
8,8,0.99999505
9,9,0.96855456
5,5,0.99999994
7,7,0.99997574
0,0,0.9999996
3,3,0.9999998
1,1,0.9998505
6,6,0.99999946
8,8,0.9747029
4,4,0.9999946
1,1,0.9998922
5,5,0.9999983
6,6,0.9999992
4,4,0.99998754
2,2,0.9999984
7,7,0.99998206
8,8,0.9999953
1,1,0.9996499
3,3,0.9999997
4,4,0.9970913
3,3,0.99995536
4,4,0.99998635
7,7,0.99963915
2,2,0.999945
0,0,0.99998456
5,5,0.9999978
0,0,0.99999267
1,1,0.9773695
9,9,0.94703007
2,2,0.9999992
3,3,0.99999934
2,2,0.9999961
3,3,0.99999994
5,5,0.9999239
5,5,0.99997896
7,7,0.9999986
8,8,0.99491465
4,4,0.99633706
9,9,0.9999848
9,9,0.9998615
7,7,0.999261
1,1,0.9990741
1,1,0.99992746
9,9,0.9998972
0,0,0.99991757
7,7,0.9999154
8,8,0.9999992
3,3,0.99998504
4,4,0.9993723
8,8,0.99985266
6,6,0.99999994
3,3,0.9999998
8,8,0.9999772
0,0,0.99986815
9,9,0.9999153
6,6,0.99999994
2,2,0.99988383
1,1,0.9973651
0,0,0.9999971
1,1,0.99566644
0,0,0.9998943
6,6,0.99999994
2,2,0.99999994
3,3,0.99999994
8,8,0.99999946
9,9,0.99813926
0,0,0.99993986
7,7,0.99990386
2,2,0.999955
3,3,0.9999986
4,4,0.99997944
5,5,0.9999836
5,5,0.99996513
2,2,0.99999934
8,8,0.9999811
5,5,0.99999374
4,4,0.99999374
6,6,0.9999998
6,6,0.99999946
6,6,0.9999998
7,7,0.99946797
9,9,0.9993109
1,1,0.99977183
8,8,0.99996215
2,2,0.99697554
1,1,0.99981
5,5,0.9999997
3,3,0.99999875
4,4,0.9998255
7,7,0.99996585
9,9,0.9997003
4,4,0.9999992
0,0,0.99990374
0,0,0.9999972
0,0,0.9999978
1,1,0.9986758
2,2,0.6839141
3,3,0.99987054
4,4,0.9106142
5,5,0.9968569
6,6,0.9995354
7,7,0.9989329
8,8,0.94499767
9,9,0.99864393
0,0,0.9999983
1,1,0.9975835
2,2,0.9955386
3,3,0.9999997
4,4,0.9887514
5,5,0.99999315
6,6,0.9999867
7,7,0.99900013
8,8,0.99196917
9,9,0.998083
0,0,0.99999624
1,1,0.998246
2,2,0.9930897
3,3,0.99999934
4,4,0.86055434
5,5,0.9999911
6,6,0.9999992
9,9,0.99812394
0,0,0.999999
1,1,0.99958545
3,3,0.99999624
1,1,0.99694455
5,5,0.9999997
1,1,0.9988855
2,2,0.9707008
4,4,0.97681594
9,9,0.98064786
2,8,0.72281694
4,4,0.91678536
6,6,0.999983
8,8,0.99932903
0,0,0.9999755
1,1,0.999712
1,1,0.9995938
9,9,0.9963982
2,2,0.7848517
6,6,0.99994737
6,6,0.9994752
8,8,0.9938466
7,7,0.9942132
4,4,0.9779585
2,2,0.9999475
9,9,0.99222815
7,7,0.9959606
0,0,0.9999922
2,2,0.9917864
1,1,0.99965835
0,0,0.9999929
3,3,0.9804704
6,6,0.9999992
0,0,0.9999973
1,1,0.999971
2,2,0.9997221
3,3,0.9999998
4,4,0.99999875
5,5,0.9999972
6,6,0.9999959
7,7,0.9999396
8,8,0.9999998
9,9,0.99980974
0,0,0.9999996
1,1,0.9863065
2,2,0.9999983
3,3,0.99999636
4,4,0.9999983
5,5,0.9999829
6,6,0.9999986
7,7,0.99999577
8,8,0.99999946
9,9,0.9991546
0,0,0.9999996
1,1,0.9990752
2,2,0.99987847
3,3,0.9999998
4,4,0.9999985
5,5,0.9998603
6,6,0.9998931
7,7,0.9997735
8,8,0.9999991
9,9,0.99891204
8,8,0.9999811
6,6,0.99999946
5,5,0.99992806
9,9,0.99970603
7,7,0.99910057
0,0,0.99999946
2,2,0.9990754
3,3,0.9999952
4,4,0.9999998
3,3,0.999809
8,8,0.99999803
5,5,0.9999793
1,1,0.9996394
5,5,0.9635182
2,2,0.9999998
3,3,0.99999994
0,0,0.9999891
1,1,0.9991071
2,2,0.9956819
1,1,0.9997709
3,3,0.99999994
2,2,0.999841
6,6,0.9999998
5,5,0.9999792
3,3,0.99984956
0,0,0.9999811
7,7,0.9999948
2,2,0.9980271
7,7,0.9998936
4,4,0.9999966
6,6,0.99999994
4,4,0.99999946
0,0,0.99999064
5,5,0.9998002
9,9,0.97741914
9,9,0.98323
8,8,0.9981537
9,9,0.9943465
5,5,0.9997711
3,3,0.99999994
1,1,0.9997709
7,7,0.9999469
4,4,0.9999997
7,7,0.9999787
6,6,0.9999992
5,5,0.99999326
4,4,0.9999861
0,0,0.9999108
0,0,0.9999972
6,6,0.9998462
6,6,0.999968
2,2,0.99260414
0,0,0.9999766
6,6,0.9999967
3,3,0.9999965
7,7,0.9998386
7,7,0.99906826
4,4,0.99999934
4,4,0.99999815
3,3,0.99999994
9,9,0.9995429
2,2,0.99998564
8,8,0.9999936
9,9,0.99994093
6,6,0.99999994
0,0,0.9999992
9,9,0.9998288
5,5,0.9999985
3,3,0.99999946
8,8,0.99999064
8,8,0.9997314
7,7,0.9994427
1,1,0.9999518
4,4,0.99999386
0,0,0.9999983
4,4,0.99999994
8,8,0.9999998
5,5,0.9999996
2,2,0.9996297
3,3,0.99999934
9,9,0.9978743
0,0,0.9998462
1,1,0.99981475
9,9,0.9952466
1,1,0.9998912
5,5,0.9998696
1,1,0.9997914
7,7,0.99962217
4,4,0.99999803
8,8,0.9998555
6,6,0.9999961
2,2,0.99999434
1,1,0.99961084
6,6,0.999981
8,8,0.9999921
8,8,0.9999427
0,0,0.99947137
1,1,0.99764633
2,2,0.99944484
3,3,0.9214473
4,4,0.99998134
7,7,0.9999841
8,8,0.9999872
9,9,0.99966395
0,0,0.99999136
1,1,0.9993536
2,2,0.9996371
3,3,0.9986603
4,4,0.99551666
6,6,0.99974275
7,7,0.9999562
8,8,0.99964523
9,9,0.8625403
0,0,0.9999972
1,1,0.99980855
2,2,0.9994279
3,3,0.9999965
4,4,0.9999849
7,7,0.9999133
8,8,0.9999998
9,9,0.98558235
1,1,0.99960154
4,4,0.9999804
5,5,0.9999123
3,3,0.999981
3,3,0.99992865
0,0,0.99756795
9,9,0.9988188
5,5,0.98925084
4,4,0.9999922
3,3,0.991723
0,0,0.99670947
8,8,0.9962495
4,4,0.9999592
6,6,0.9998923
7,7,0.99978876
0,0,0.99986744
7,7,0.9999797
7,7,0.99991554
1,1,0.9983622
6,6,0.99947673
9,9,0.9992995
1,1,0.99966836
3,3,0.999471
6,6,0.99999875
2,2,0.9995821
3,3,0.99997586
8,8,0.9999986
2,2,0.9979816
3,3,0.9989224
8,8,0.999976
9,9,0.9976017
5,5,0.9940952
8,8,0.9999996
8,8,0.9999835
7,7,0.9999941
1,1,0.9997252
7,7,0.99995166
1,1,0.99934405
1,1,0.9998038
0,0,0.9999997
3,3,0.9989136
4,4,0.99999756
2,2,0.9999463
6,6,0.999571
4,4,0.9999811
7,7,0.9999222
4,4,0.99999756
2,2,0.993585
7,7,0.98244566
4,4,0.99991566
2,2,0.9965985
9,9,0.99965096
2,2,0.9872692
7,7,0.9998729
9,9,0.99601996
2,2,0.99934715
1,1,0.9996413
0,0,0.62040704
6,6,0.9846508
5,5,0.99829364
3,3,0.9999996
4,4,0.99993056
8,8,0.9999679
5,5,0.999976
9,9,0.95220834
6,6,0.9999984
9,9,0.99509424
0,0,0.99998444
6,6,0.99996585
3,3,0.99998814
0,0,0.99999934
8,8,0.9498952
1,1,0.9999437
6,6,0.9999997
0,0,0.9999899
0,0,0.9999866
1,1,0.99985886
2,2,0.99999934
3,3,0.99999636
4,4,0.99999005
5,5,0.99999994
6,6,0.99999744
7,7,0.99997
0,0,0.99994904
1,1,0.99803764
2,2,0.9999812
3,3,0.99973035
4,4,0.99999887
7,7,0.9999971
8,8,0.9999978
9,9,0.9950142
0,0,0.9999835
1,1,0.99959606
2,2,0.99996835
3,3,0.9999657
4,4,0.99999756
7,7,0.999978
2,2,0.9999998
5,5,0.99999744
1,1,0.99988157
6,6,0.99999934
4,4,0.99997574
3,3,0.99999934
9,9,0.9999073
9,9,0.9996383
0,0,0.99998754
9,9,0.9991162
7,7,0.9813912
1,1,0.904131
6,6,0.99998146
4,4,0.9998095
3,3,0.99987316
6,6,0.9999998
2,2,0.9998348
0,0,0.9891466
9,9,0.99896693
8,8,0.99999803
6,6,0.9999997
5,5,0.999994
7,7,0.9999514
0,0,0.9999742
0,0,0.99969375
1,1,0.9995524
7,7,0.99998146
4,4,0.99999696
3,3,0.99999446
2,2,0.9999996
4,4,0.9999991
1,1,0.99963486
3,3,0.9987466
7,7,0.99995357
6,6,0.99999946
4,4,0.9999997
7,7,0.9999977
7,7,0.9999986
7,7,0.99999493
9,9,0.9998691
8,8,0.999841
4,4,0.99812895
3,3,0.99999946
8,5,0.47325373
2,2,0.999994
8,8,0.9967216
3,3,0.99999875
5,5,0.99972796
8,8,0.9999258
0,0,0.99990195
5,5,0.99998325
4,4,0.99977875
7,7,0.99999994
1,1,0.99980474
3,3,0.99998146
1,1,0.9999333
7,7,0.9999979
9,9,0.99861103
6,6,0.99999803
2,2,0.99999994
0,0,0.99994797
9,9,0.9989543
1,1,0.99988633
7,7,0.9999991
